busID,voltage,phaseAngle,timestamp
B9,1.01,0.5,1754685063.15318
B10,0.99,0.2,1754685063.1548314
B17,0.98,-6.1,1754685063.15485
B20,0.99,0.2,1754685063.1548645
B21,1.02,-5.3,1754685063.1548753
B22,0.98,-6.1,1754685063.1548862
B6,1.02,-5.3,1754685065.1577718
B9,1.01,0.5,1754685065.15791
B10,0.99,0.2,1754685065.157932
B17,0.98,-6.1,1754685065.1579459
B20,0.99,0.2,1754685065.1579578
B21,1.02,-5.3,1754685065.157969
B22,0.98,-6.1,1754685065.15798
B6,1.02,-5.3,1754685067.164141
B9,1.01,0.5,1754685067.1644738
B10,0.99,0.2,1754685067.1645105
B17,0.98,-6.1,1754685067.1645257
B20,0.99,0.2,1754685067.1645384
B21,1.02,-5.3,1754685067.1645489
B22,0.98,-6.1,1754685067.1645594
B6,1.02,-5.3,1754685069.169742
B9,1.01,0.5,1754685069.169872
B10,0.99,0.2,1754685069.1698928
B17,0.98,-6.1,1754685069.169906
B20,0.99,0.2,1754685069.1699173
B21,1.02,-5.3,1754685069.1699278
B22,0.98,-6.1,1754685069.1699383
B6,1.02,-5.3,1754685071.1731281
B9,1.01,0.5,1754685071.173278
B10,0.99,0.2,1754685071.1733005
B17,0.98,-6.1,1754685071.1733136
B20,0.99,0.2,1754685071.173325
B21,1.02,-5.3,1754685071.1733356
B22,0.98,-6.1,1754685071.173346
B6,1.02,-5.3,1754685073.1901777
B9,1.01,0.5,1754685073.1903436
B10,0.99,0.2,1754685073.1903646
B17,0.98,-6.1,1754685073.1903775
B20,0.99,0.2,1754685073.190389
B21,1.02,-5.3,1754685073.1903992
B22,0.98,-6.1,1754685073.1904097
B6,1.02,-5.3,1754685075.1928487
B9,1.01,0.5,1754685075.1930263
B10,0.99,0.2,1754685075.193047
B17,0.98,-6.1,1754685075.1930602
B20,0.99,0.2,1754685075.1930716
B21,1.02,-5.3,1754685075.1930823
B22,0.98,-6.1,1754685075.1930926
B6,1.02,-5.3,1754685077.194435
B9,1.01,0.5,1754685077.1945853
B10,0.99,0.2,1754685077.1946063
B17,0.98,-6.1,1754685077.1946197
B20,0.99,0.2,1754685077.194631
B21,1.02,-5.3,1754685077.19464
B22,0.98,-6.1,1754685077.1946454
B6,1.02,-5.3,1754685079.1973073
B9,1.01,0.5,1754685079.1975017
B10,0.99,0.2,1754685079.1975236
B17,0.98,-6.1,1754685079.1975367
B20,0.99,0.2,1754685079.1975486
B21,1.02,-5.3,1754685079.197559
B22,0.98,-6.1,1754685079.1975694
B6,1.02,-5.3,1754685081.1993253
B9,1.01,0.5,1754685081.1995628
B10,0.99,0.2,1754685081.199596
B17,0.98,-6.1,1754685081.199612
B20,0.99,0.2,1754685081.1996243
B21,1.02,-5.3,1754685081.199635
B22,0.98,-6.1,1754685081.1996455
B6,1.02,-5.3,1754685083.2005258
B9,1.01,0.5,1754685083.2006905
B10,0.99,0.2,1754685083.2007136
B17,0.98,-6.1,1754685083.2007282
B20,0.99,0.2,1754685083.20074
B21,1.02,-5.3,1754685083.200751
B22,0.98,-6.1,1754685083.2007618
B6,1.02,-5.3,1754685085.2022045
B9,1.01,0.5,1754685085.2023513
B10,0.99,0.2,1754685085.2023728
B17,0.98,-6.1,1754685085.2023854
B20,0.99,0.2,1754685085.2023969
B21,1.02,-5.3,1754685085.2024076
B22,0.98,-6.1,1754685085.202418
B6,1.02,-5.3,1754685087.203941
B9,1.01,0.5,1754685087.2040768
B10,0.99,0.2,1754685087.204097
B17,0.98,-6.1,1754685087.20411
B20,0.99,0.2,1754685087.204121
B21,1.02,-5.3,1754685087.2041314
B22,0.98,-6.1,1754685087.204142
B6,1.02,-5.3,1754685089.2078385
B9,1.01,0.5,1754685089.2079787
B10,0.99,0.2,1754685089.2080007
B17,0.98,-6.1,1754685089.2080154
B20,0.99,0.2,1754685089.2080286
B21,1.02,-5.3,1754685089.2080405
B22,0.98,-6.1,1754685089.2080522
B6,1.02,-5.3,1754685091.2098536
B9,1.01,0.5,1754685091.2100375
B10,0.99,0.2,1754685091.21006
B17,0.98,-6.1,1754685091.2100732
B20,0.99,0.2,1754685091.2100852
B21,1.02,-5.3,1754685091.2100956
B22,0.98,-6.1,1754685091.2101061
B6,1.02,-5.3,1754685093.2118435
B9,1.01,0.5,1754685093.2121556
B10,0.99,0.2,1754685093.212192
B17,0.98,-6.1,1754685093.2122076
B20,0.99,0.2,1754685093.2122197
B21,1.02,-5.3,1754685093.212231
B22,0.98,-6.1,1754685093.2122416
B6,1.02,-5.3,1754685095.2127714
B9,1.01,0.5,1754685095.2129111
B10,0.99,0.2,1754685095.212933
B17,0.98,-6.1,1754685095.2129462
B20,0.99,0.2,1754685095.2129586
B21,1.02,-5.3,1754685095.2129698
B22,0.98,-6.1,1754685095.2129803
B6,1.02,-5.3,1754685097.2224112
B9,1.01,0.5,1754685097.2225835
B10,0.99,0.2,1754685097.222605
B17,0.98,-6.1,1754685097.2226179
B20,0.99,0.2,1754685097.2226288
B21,1.02,-5.3,1754685097.2226398
B22,0.98,-6.1,1754685097.22265
B6,1.02,-5.3,1754685099.2242274
B9,1.01,0.5,1754685099.2248662
B10,0.99,0.2,1754685099.2249029
B17,0.98,-6.1,1754685099.2249177
B20,0.99,0.2,1754685099.2249298
B21,1.02,-5.3,1754685099.2249408
B22,0.98,-6.1,1754685099.2249515
B6,1.02,-5.3,1754685101.228481
B9,1.01,0.5,1754685101.2286599
B10,0.99,0.2,1754685101.2286828
B17,0.98,-6.1,1754685101.228696
B20,0.99,0.2,1754685101.2287076
B21,1.02,-5.3,1754685101.2287185
B22,0.98,-6.1,1754685101.2287295
B6,1.02,-5.3,1754685103.2308602
B9,1.01,0.5,1754685103.2310052
B10,0.99,0.2,1754685103.231025
B17,0.98,-6.1,1754685103.2310374
B20,0.99,0.2,1754685103.2310488
B21,1.02,-5.3,1754685103.2310588
B22,0.98,-6.1,1754685103.231069
B6,1.02,-5.3,1754685105.234177
B9,1.01,0.5,1754685105.2343178
B10,0.99,0.2,1754685105.2343392
B17,0.98,-6.1,1754685105.2343524
B20,0.99,0.2,1754685105.2343643
B21,1.02,-5.3,1754685105.2343748
B22,0.98,-6.1,1754685105.234385
B6,1.02,-5.3,1754685107.236022
B9,1.01,0.5,1754685107.2368984
B10,0.99,0.2,1754685107.236976
B17,0.98,-6.1,1754685107.2369936
B20,0.99,0.2,1754685107.2370071
B21,1.02,-5.3,1754685107.2370186
B22,0.98,-6.1,1754685107.23703
B6,1.02,-5.3,1754685109.2378032
B9,1.01,0.5,1754685109.2379706
B10,0.99,0.2,1754685109.2379935
B17,0.98,-6.1,1754685109.238007
B20,0.99,0.2,1754685109.2380185
B21,1.02,-5.3,1754685109.2380292
B22,0.98,-6.1,1754685109.2380402
B6,1.02,-5.3,1754685111.2431462
B9,1.01,0.5,1754685111.2433162
B10,0.99,0.2,1754685111.2433405
B17,0.98,-6.1,1754685111.2433553
B20,0.99,0.2,1754685111.2433681
B21,1.02,-5.3,1754685111.243379
B22,0.98,-6.1,1754685111.2433906
B6,1.02,-5.3,1754685113.2441638
B9,1.01,0.5,1754685113.2443094
B10,0.99,0.2,1754685113.2443311
B17,0.98,-6.1,1754685113.2443445
B20,0.99,0.2,1754685113.2443557
B21,1.02,-5.3,1754685113.2443662
B22,0.98,-6.1,1754685113.2443767
B6,1.02,-5.3,1754685115.2450345
B9,1.01,0.5,1754685115.2451026
B10,0.99,0.2,1754685115.245109
B17,0.98,-6.1,1754685115.2451127
B20,0.99,0.2,1754685115.2451158
B21,1.02,-5.3,1754685115.2451186
B22,0.98,-6.1,1754685115.2451215
B6,1.02,-5.3,1754685117.2457201
B9,1.01,0.5,1754685117.2460887
B10,0.99,0.2,1754685117.2461042
B17,0.98,-6.1,1754685117.2463436
B20,0.99,0.2,1754685117.2463546
B21,1.02,-5.3,1754685117.2463589
B22,0.98,-6.1,1754685117.2463624
B6,1.02,-5.3,1754685119.2484252
B9,1.01,0.5,1754685119.248572
B10,0.99,0.2,1754685119.2485948
B17,0.98,-6.1,1754685119.2486093
B20,0.99,0.2,1754685119.2486215
B21,1.02,-5.3,1754685119.2486327
B22,0.98,-6.1,1754685119.2486434
B6,1.02,-5.3,1754685121.2493489
B9,1.01,0.5,1754685121.2494876
B10,0.99,0.2,1754685121.2495103
B17,0.98,-6.1,1754685121.2495239
B20,0.99,0.2,1754685121.2495356
B21,1.02,-5.3,1754685121.2495463
B22,0.98,-6.1,1754685121.2495568
B6,1.02,-5.3,1754685123.2510777
B9,1.01,0.5,1754685123.251265
B10,0.99,0.2,1754685123.2515407
B17,0.98,-6.1,1754685123.2515597
B20,0.99,0.2,1754685123.2515724
B21,1.02,-5.3,1754685123.2515836
B22,0.98,-6.1,1754685123.2515936
B6,1.02,-5.3,1754685125.2531285
B9,1.01,0.5,1754685125.2533073
B10,0.99,0.2,1754685125.25333
B17,0.98,-6.1,1754685125.2533438
B20,0.99,0.2,1754685125.253355
B21,1.02,-5.3,1754685125.2533662
B22,0.98,-6.1,1754685125.253377
B6,1.02,-5.3,1754685127.2576106
B9,1.01,0.5,1754685127.257775
B10,0.99,0.2,1754685127.2577994
B17,0.98,-6.1,1754685127.2578137
B20,0.99,0.2,1754685127.2578263
B21,1.02,-5.3,1754685127.2578375
B22,0.98,-6.1,1754685127.2578485
B6,1.02,-5.3,1754685129.259251
B9,1.01,0.5,1754685129.2593923
B10,0.99,0.2,1754685129.2594132
B17,0.98,-6.1,1754685129.2594259
B20,0.99,0.2,1754685129.2594368
B21,1.02,-5.3,1754685129.2594476
B22,0.98,-6.1,1754685129.2594576
B6,1.02,-5.3,1754685131.276124
B9,1.01,0.5,1754685131.2811215
B10,0.99,0.2,1754685131.2812037
B17,0.98,-6.1,1754685131.281219
B20,0.99,0.2,1754685131.2812314
B21,1.02,-5.3,1754685131.281242
B22,0.98,-6.1,1754685131.2812529
B6,1.02,-5.3,1754685133.2824206
B9,1.01,0.5,1754685133.2825701
B10,0.99,0.2,1754685133.2825916
B17,0.98,-6.1,1754685133.2826047
B20,0.99,0.2,1754685133.2826161
B21,1.02,-5.3,1754685133.2826266
B22,0.98,-6.1,1754685133.2826371
B6,1.02,-5.3,1754685135.2846415
B9,1.01,0.5,1754685135.2848418
B10,0.99,0.2,1754685135.2848575
B17,0.98,-6.1,1754685135.2848644
B20,0.99,0.2,1754685135.28487
B21,1.02,-5.3,1754685135.2848747
B22,0.98,-6.1,1754685135.2848794
B6,1.02,-5.3,1754685137.2869673
B9,1.01,0.5,1754685137.2871072
B10,0.99,0.2,1754685137.2871275
B17,0.98,-6.1,1754685137.2871406
B20,0.99,0.2,1754685137.2871518
B21,1.02,-5.3,1754685137.2871623
B22,0.98,-6.1,1754685137.2871728
B6,1.02,-5.3,1754685139.2903266
B9,1.01,0.5,1754685139.2904816
B10,0.99,0.2,1754685139.2905033
B17,0.98,-6.1,1754685139.2905169
B20,0.99,0.2,1754685139.290528
B21,1.02,-5.3,1754685139.2905383
B22,0.98,-6.1,1754685139.2905488
B6,1.02,-5.3,1754685141.2915924
B9,1.01,0.5,1754685141.2917507
B10,0.99,0.2,1754685141.2917745
B17,0.98,-6.1,1754685141.291789
B20,0.99,0.2,1754685141.2918015
B21,1.02,-5.3,1754685141.2918127
B22,0.98,-6.1,1754685141.291824
B6,1.02,-5.3,1754685143.2924447
B9,1.01,0.5,1754685143.2925868
B10,0.99,0.2,1754685143.292745
B17,0.98,-6.1,1754685143.2927775
B20,0.99,0.2,1754685143.2927938
B21,1.02,-5.3,1754685143.2928057
B22,0.98,-6.1,1754685143.292817
B6,1.02,-5.3,1754685145.2944417
B9,1.01,0.5,1754685145.294587
B10,0.99,0.2,1754685145.2946086
B17,0.98,-6.1,1754685145.2946217
B20,0.99,0.2,1754685145.2946336
B21,1.02,-5.3,1754685145.2946439
B22,0.98,-6.1,1754685145.2946541
B6,1.02,-5.3,1754685147.3194504
B9,1.01,0.5,1754685147.3196182
B10,0.99,0.2,1754685147.319641
B17,0.98,-6.1,1754685147.3196552
B20,0.99,0.2,1754685147.319667
B21,1.02,-5.3,1754685147.3196776
B22,0.98,-6.1,1754685147.3196888
B6,1.02,-5.3,1754685149.3214886
B9,1.01,0.5,1754685149.3216724
B10,0.99,0.2,1754685149.321694
B17,0.98,-6.1,1754685149.3217077
B20,0.99,0.2,1754685149.3217194
B21,1.02,-5.3,1754685149.32173
B22,0.98,-6.1,1754685149.3217404
B6,1.02,-5.3,1754685151.3267312
B9,1.01,0.5,1754685151.3268886
B10,0.99,0.2,1754685151.3269088
B17,0.98,-6.1,1754685151.3269222
B20,0.99,0.2,1754685151.3270137
B21,1.02,-5.3,1754685151.3270295
B22,0.98,-6.1,1754685151.3270416
B6,1.02,-5.3,1754685153.3287017
B9,1.01,0.5,1754685153.3291757
B10,0.99,0.2,1754685153.329279
B17,0.98,-6.1,1754685153.3292959
B20,0.99,0.2,1754685153.3293083
B21,1.02,-5.3,1754685153.329319
B22,0.98,-6.1,1754685153.3293295
B6,1.02,-5.3,1754685155.336374
B9,1.01,0.5,1754685155.336554
B10,0.99,0.2,1754685155.3365753
B17,0.98,-6.1,1754685155.336589
B20,0.99,0.2,1754685155.3366
B21,1.02,-5.3,1754685155.3366103
B22,0.98,-6.1,1754685155.336628
B6,1.02,-5.3,1754685157.33935
B9,1.01,0.5,1754685157.3395672
B10,0.99,0.2,1754685157.339588
B17,0.98,-6.1,1754685157.3396008
B20,0.99,0.2,1754685157.339613
B21,1.02,-5.3,1754685157.3398538
B22,0.98,-6.1,1754685157.3398728
B6,1.02,-5.3,1754685159.3427644
B9,1.01,0.5,1754685159.3448358
B10,0.99,0.2,1754685159.344903
B17,0.98,-6.1,1754685159.34492
B20,0.99,0.2,1754685159.3449326
B21,1.02,-5.3,1754685159.3449445
B22,0.98,-6.1,1754685159.3449562
B6,1.02,-5.3,1754685161.346606
B9,1.01,0.5,1754685161.3534582
B10,0.99,0.2,1754685161.3535385
B17,0.98,-6.1,1754685161.3535566
B20,0.99,0.2,1754685161.3535695
B21,1.02,-5.3,1754685161.3535807
B22,0.98,-6.1,1754685161.3535924
B6,1.02,-5.3,1754685163.3555367
B9,1.01,0.5,1754685163.355673
B10,0.99,0.2,1754685163.3556952
B17,0.98,-6.1,1754685163.3557086
B20,0.99,0.2,1754685163.3557205
B21,1.02,-5.3,1754685163.3557317
B22,0.98,-6.1,1754685163.3557425
B6,1.02,-5.3,1754685165.356306
B9,1.01,0.5,1754685165.3564723
B10,0.99,0.2,1754685165.3564937
B17,0.98,-6.1,1754685165.3565063
B20,0.99,0.2,1754685165.356518
B21,1.02,-5.3,1754685165.3565288
B22,0.98,-6.1,1754685165.3565392
B6,1.02,-5.3,1754685167.3651738
B9,1.01,0.5,1754685167.365316
B10,0.99,0.2,1754685167.3653398
B17,0.98,-6.1,1754685167.365355
B20,0.99,0.2,1754685167.3653674
B21,1.02,-5.3,1754685167.3653784
B22,0.98,-6.1,1754685167.3653898
B6,1.02,-5.3,1754685169.3672156
B9,1.01,0.5,1754685169.3684053
B10,0.99,0.2,1754685169.3684354
B17,0.98,-6.1,1754685169.3684423
B20,0.99,0.2,1754685169.3684475
B21,1.02,-5.3,1754685169.368452
B22,0.98,-6.1,1754685169.368457
B6,1.02,-5.3,1754685171.3693116
B9,1.01,0.5,1754685171.3694646
B10,0.99,0.2,1754685171.3694854
B17,0.98,-6.1,1754685171.3694992
B20,0.99,0.2,1754685171.3695107
B21,1.02,-5.3,1754685171.3695216
B22,0.98,-6.1,1754685171.3695323
B6,1.02,-5.3,1754685173.370479
B9,1.01,0.5,1754685173.370647
B10,0.99,0.2,1754685173.3706686
B17,0.98,-6.1,1754685173.3706818
B20,0.99,0.2,1754685173.3706932
B21,1.02,-5.3,1754685173.3707037
B22,0.98,-6.1,1754685173.3707144
B6,1.02,-5.3,1754685175.3737357
B9,1.01,0.5,1754685175.373927
B10,0.99,0.2,1754685175.3739502
B17,0.98,-6.1,1754685175.373965
B20,0.99,0.2,1754685175.373977
B21,1.02,-5.3,1754685175.3739874
B22,0.98,-6.1,1754685175.3739982
B6,1.02,-5.3,1754685177.3844023
B9,1.01,0.5,1754685177.3847394
B10,0.99,0.2,1754685177.3847806
B17,0.98,-6.1,1754685177.3847978
B20,0.99,0.2,1754685177.384811
B21,1.02,-5.3,1754685177.3848221
B22,0.98,-6.1,1754685177.384833
B6,1.02,-5.3,1754685179.3941681
B9,1.01,0.5,1754685179.3945587
B10,0.99,0.2,1754685179.3945982
B17,0.98,-6.1,1754685179.3946145
B20,0.99,0.2,1754685179.3946273
B21,1.02,-5.3,1754685179.3946383
B22,0.98,-6.1,1754685179.3946495
B6,1.02,-5.3,1754685181.4191716
B9,1.01,0.5,1754685181.4193237
B10,0.99,0.2,1754685181.4193463
B17,0.98,-6.1,1754685181.4193604
B20,0.99,0.2,1754685181.4193726
B21,1.02,-5.3,1754685181.4193838
B22,0.98,-6.1,1754685181.4193947
B6,1.02,-5.3,1754685183.4226959
B9,1.01,0.5,1754685183.422859
B10,0.99,0.2,1754685183.4228814
B17,0.98,-6.1,1754685183.4228952
B20,0.99,0.2,1754685183.4229066
B21,1.02,-5.3,1754685183.4229174
B22,0.98,-6.1,1754685183.4229283
B6,1.02,-5.3,1754685185.4246075
B9,1.01,0.5,1754685185.426632
B10,0.99,0.2,1754685185.4266825
B17,0.98,-6.1,1754685185.4266973
B20,0.99,0.2,1754685185.426709
B21,1.02,-5.3,1754685185.4267197
B22,0.98,-6.1,1754685185.42673
B6,1.02,-5.3,1754685187.4314342
B9,1.01,0.5,1754685187.4316432
B10,0.99,0.2,1754685187.4316738
B17,0.98,-6.1,1754685187.4316895
B20,0.99,0.2,1754685187.4317014
B21,1.02,-5.3,1754685187.431713
B22,0.98,-6.1,1754685187.431724
B6,1.02,-5.3,1754685189.4373982
B9,1.01,0.5,1754685189.437731
B10,0.99,0.2,1754685189.4377677
B17,0.98,-6.1,1754685189.4377825
B20,0.99,0.2,1754685189.4377942
B21,1.02,-5.3,1754685189.4378047
B22,0.98,-6.1,1754685189.4378157
B6,1.02,-5.3,1754685191.4397051
B9,1.01,0.5,1754685191.445675
B10,0.99,0.2,1754685191.4457326
B17,0.98,-6.1,1754685191.445749
B20,0.99,0.2,1754685191.4457612
B21,1.02,-5.3,1754685191.445772
B22,0.98,-6.1,1754685191.4457824
B6,1.02,-5.3,1754685193.4492915
B9,1.01,0.5,1754685193.44983
B10,0.99,0.2,1754685193.449853
B17,0.98,-6.1,1754685193.4498672
B20,0.99,0.2,1754685193.4498796
B21,1.02,-5.3,1754685193.4498904
B22,0.98,-6.1,1754685193.4508283
B6,1.02,-5.3,1754685195.4527285
B9,1.01,0.5,1754685195.4534242
B10,0.99,0.2,1754685195.4534504
B17,0.98,-6.1,1754685195.4534645
B20,0.99,0.2,1754685195.453477
B21,1.02,-5.3,1754685195.4534876
B22,0.98,-6.1,1754685195.4534984
B6,1.02,-5.3,1754685197.4548805
B9,1.01,0.5,1754685197.4557664
B10,0.99,0.2,1754685197.4558046
B17,0.98,-6.1,1754685197.45582
B20,0.99,0.2,1754685197.455832
B21,1.02,-5.3,1754685197.455843
B22,0.98,-6.1,1754685197.4558542
B6,1.02,-5.3,1754685199.4617915
B9,1.01,0.5,1754685199.4619312
B10,0.99,0.2,1754685199.4619668
B17,0.98,-6.1,1754685199.46198
B20,0.99,0.2,1754685199.4619918
B21,1.02,-5.3,1754685199.462002
B22,0.98,-6.1,1754685199.4620128
B6,1.02,-5.3,1754685201.46494
B9,1.01,0.5,1754685201.4656796
B10,0.99,0.2,1754685201.465703
B17,0.98,-6.1,1754685201.4657168
B20,0.99,0.2,1754685201.4657283
B21,1.02,-5.3,1754685201.465739
B22,0.98,-6.1,1754685201.4657497
B6,1.02,-5.3,1754685203.4672256
B9,1.01,0.5,1754685203.4681487
B10,0.99,0.2,1754685203.468187
B17,0.98,-6.1,1754685203.4682019
B20,0.99,0.2,1754685203.4682143
B21,1.02,-5.3,1754685203.4682245
B22,0.98,-6.1,1754685203.4682355
B6,1.02,-5.3,1754685205.475624
B9,1.01,0.5,1754685205.4782
B10,0.99,0.2,1754685205.478292
B17,0.98,-6.1,1754685205.478309
B20,0.99,0.2,1754685205.4783208
B21,1.02,-5.3,1754685205.478332
B22,0.98,-6.1,1754685205.4783432
B6,1.02,-5.3,1754685207.478637
B9,1.01,0.5,1754685207.4787989
B10,0.99,0.2,1754685207.4788213
B17,0.98,-6.1,1754685207.4788346
B20,0.99,0.2,1754685207.4788465
B21,1.02,-5.3,1754685207.4788568
B22,0.98,-6.1,1754685207.4788675
B6,1.02,-5.3,1754685209.488889
B9,1.01,0.5,1754685209.4892359
B10,0.99,0.2,1754685209.4892733
B17,0.98,-6.1,1754685209.4892888
B20,0.99,0.2,1754685209.4893003
B21,1.02,-5.3,1754685209.4893112
B22,0.98,-6.1,1754685209.4893215
B6,1.02,-5.3,1754685211.4945538
B9,1.01,0.5,1754685211.4947104
B10,0.99,0.2,1754685211.4947324
B17,0.98,-6.1,1754685211.4947453
B20,0.99,0.2,1754685211.494757
B21,1.02,-5.3,1754685211.4947672
B22,0.98,-6.1,1754685211.4947777
B6,1.02,-5.3,1754685213.4956527
B9,1.01,0.5,1754685213.4973698
B10,0.99,0.2,1754685213.4977915
B17,0.98,-6.1,1754685213.4978235
B20,0.99,0.2,1754685213.497837
B21,1.02,-5.3,1754685213.4978478
B22,0.98,-6.1,1754685213.4978588
B6,1.02,-5.3,1754685215.5033405
B9,1.01,0.5,1754685215.5035186
B10,0.99,0.2,1754685215.5035405
B17,0.98,-6.1,1754685215.503554
B20,0.99,0.2,1754685215.5035658
B21,1.02,-5.3,1754685215.503577
B22,0.98,-6.1,1754685215.5035882
B6,1.02,-5.3,1754685217.5054982
B9,1.01,0.5,1754685217.5075145
B10,0.99,0.2,1754685217.5075636
B17,0.98,-6.1,1754685217.5075784
B20,0.99,0.2,1754685217.5075903
B21,1.02,-5.3,1754685217.5076015
B22,0.98,-6.1,1754685217.5076122
B6,1.02,-5.3,1754685219.5087023
B9,1.01,0.5,1754685219.510768
B10,0.99,0.2,1754685219.510821
B17,0.98,-6.1,1754685219.5108364
B20,0.99,0.2,1754685219.5108488
B21,1.02,-5.3,1754685219.5108595
B22,0.98,-6.1,1754685219.5108702
B6,1.02,-5.3,1754685221.511546
B9,1.01,0.5,1754685221.5117085
B10,0.99,0.2,1754685221.5117311
B17,0.98,-6.1,1754685221.5117445
B20,0.99,0.2,1754685221.5117567
B21,1.02,-5.3,1754685221.5117674
B22,0.98,-6.1,1754685221.5117779
B6,1.02,-5.3,1754685223.5131054
B9,1.01,0.5,1754685223.5132153
B10,0.99,0.2,1754685223.5132258
B17,0.98,-6.1,1754685223.5132318
B20,0.99,0.2,1754685223.513237
B21,1.02,-5.3,1754685223.5132418
B22,0.98,-6.1,1754685223.5132468
B6,1.02,-5.3,1754685225.5140958
B9,1.01,0.5,1754685225.5142567
B10,0.99,0.2,1754685225.5142796
B17,0.98,-6.1,1754685225.5142937
B20,0.99,0.2,1754685225.5143058
B21,1.02,-5.3,1754685225.5143173
B22,0.98,-6.1,1754685225.5143282
B6,1.02,-5.3,1754685227.5154417
B9,1.01,0.5,1754685227.5155916
B10,0.99,0.2,1754685227.5156155
B17,0.98,-6.1,1754685227.5156286
B20,0.99,0.2,1754685227.5156398
B21,1.02,-5.3,1754685227.5156503
B22,0.98,-6.1,1754685227.5156624
B6,1.02,-5.3,1754685229.5173402
B9,1.01,0.5,1754685229.5175085
B10,0.99,0.2,1754685229.5175295
B17,0.98,-6.1,1754685229.5175424
B20,0.99,0.2,1754685229.5175533
B21,1.02,-5.3,1754685229.5175638
B22,0.98,-6.1,1754685229.5175743
B6,1.02,-5.3,1754685231.5188937
B9,1.01,0.5,1754685231.51906
B10,0.99,0.2,1754685231.5190852
B17,0.98,-6.1,1754685231.519099
B20,0.99,0.2,1754685231.5191112
B21,1.02,-5.3,1754685231.5191221
B22,0.98,-6.1,1754685231.519133
B6,1.02,-5.3,1754685233.5207798
B9,1.01,0.5,1754685233.5218418
B10,0.99,0.2,1754685233.5218892
B17,0.98,-6.1,1754685233.5219061
B20,0.99,0.2,1754685233.5219193
B21,1.02,-5.3,1754685233.5219305
B22,0.98,-6.1,1754685233.5219412
B6,1.02,-5.3,1754685235.5236518
B9,1.01,0.5,1754685235.5237973
B10,0.99,0.2,1754685235.5238185
B17,0.98,-6.1,1754685235.5238316
B20,0.99,0.2,1754685235.523843
B21,1.02,-5.3,1754685235.5238535
B22,0.98,-6.1,1754685235.5238643
B6,1.02,-5.3,1754685237.5257766
B9,1.01,0.5,1754685237.5259242
B10,0.99,0.2,1754685237.5259473
B17,0.98,-6.1,1754685237.525961
B20,0.99,0.2,1754685237.525973
B21,1.02,-5.3,1754685237.5259836
B22,0.98,-6.1,1754685237.525994
B6,1.02,-5.3,1754685239.5276027
B9,1.01,0.5,1754685239.5277717
B10,0.99,0.2,1754685239.527799
B17,0.98,-6.1,1754685239.5278132
B20,0.99,0.2,1754685239.5278256
B21,1.02,-5.3,1754685239.527836
B22,0.98,-6.1,1754685239.5278466
B6,1.02,-5.3,1754685241.5349085
B9,1.01,0.5,1754685241.5429556
B10,0.99,0.2,1754685241.5439918
B17,0.98,-6.1,1754685241.5440104
B20,0.99,0.2,1754685241.5440245
B21,1.02,-5.3,1754685241.5440364
B22,0.98,-6.1,1754685241.5440474
B6,1.02,-5.3,1754685243.5447018
B9,1.01,0.5,1754685243.549854
B10,0.99,0.2,1754685243.5499375
B17,0.98,-6.1,1754685243.5499551
B20,0.99,0.2,1754685243.5499694
B21,1.02,-5.3,1754685243.549981
B22,0.98,-6.1,1754685243.549993
B6,1.02,-5.3,1754685245.55188
B9,1.01,0.5,1754685245.55202
B10,0.99,0.2,1754685245.5520413
B17,0.98,-6.1,1754685245.552055
B20,0.99,0.2,1754685245.552066
B21,1.02,-5.3,1754685245.5520768
B22,0.98,-6.1,1754685245.5520878
B6,1.02,-5.3,1754685247.5535266
B9,1.01,0.5,1754685247.5539129
B10,0.99,0.2,1754685247.5539494
B17,0.98,-6.1,1754685247.5539644
B20,0.99,0.2,1754685247.5539756
B21,1.02,-5.3,1754685247.5539863
B22,0.98,-6.1,1754685247.5539968
B6,1.02,-5.3,1754685249.5558054
B9,1.01,0.5,1754685249.5567327
B10,0.99,0.2,1754685249.5568135
B17,0.98,-6.1,1754685249.5568311
B20,0.99,0.2,1754685249.5568442
B21,1.02,-5.3,1754685249.5568554
B22,0.98,-6.1,1754685249.556867
B6,1.02,-5.3,1754685251.5578146
B9,1.01,0.5,1754685251.5579767
B10,0.99,0.2,1754685251.5579975
B17,0.98,-6.1,1754685251.5580103
B20,0.99,0.2,1754685251.5580223
B21,1.02,-5.3,1754685251.5580332
B22,0.98,-6.1,1754685251.5580435
B6,1.02,-5.3,1754685253.5594034
B9,1.01,0.5,1754685253.559581
B10,0.99,0.2,1754685253.5596035
B17,0.98,-6.1,1754685253.5596178
B20,0.99,0.2,1754685253.5596292
B21,1.02,-5.3,1754685253.5596406
B22,0.98,-6.1,1754685253.5596516
B6,1.02,-5.3,1754685255.5662313
B9,1.01,0.5,1754685255.566412
B10,0.99,0.2,1754685255.5664334
B17,0.98,-6.1,1754685255.566447
B20,0.99,0.2,1754685255.5664587
B21,1.02,-5.3,1754685255.5664694
